,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
2612,5162 Yonge St 109 | Apartment Sold Price,C5075038,sold,Residential Apartment,3,20210104,20210112,"659,000","668,000",1,1,1,600-699,S,Owned50P5,Owned,385.69,"Modern &amp; Stylish 1+1 Condo In The Heart Of North York. This Contemporary 696 Sq. Ft. Home Features Open Concept Living Area W/Walk Out To Large Balcony. Kitchen W/High-End Appliances, Granite Countertop W/Breakfast Bar. Spacious Primary Bedroom W/Large Custom Built California Closets. Fully Separate Den Perfect For A Home Office. Direct Underground Access To Ttc Subway Stn &amp; Empress Walk. Just Steps To Loblaws, Lcbo, Shops, Parks, Restaurants, Schools &amp; More! Paneled Liebherr Fridge, Ss Aeg Stove, Ss Panasonic Microwave Range Hood, Paneled Aeg Dishwasher. Whirlpool Washer &amp; Dryer. All Elfs. 1 Parking, 1 Oversized Locker. All Window Blinds. Exclude: All Bookshelves &amp; Guitar Holders.""",https://www.realmaster.com/en/toronto-on/5162-yonge-st/109-willowdale-west-TRBC5075038?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"109 5162 Yonge St, Toronto, Ontario, M2N 0E9"
2613,22 Hallam St | House Sold Price,W5081174,sold,Residential House,,20210111,20210118,"1,350,000","1,299,900",3,3,1,,N,,,,"Have It All At Your Doorstep! Renovated, Spacious, Open Concept Layout, Offering 3 +1 Beds, 3 Baths, Finished Basement &amp; Designer Finishes! Landscaped Backyard Oasis W/ Garden! Conveniently Located On The Quiet Part Of Hallam Street Close To; Shaw Bike Route, Steps To Ossington Station, Dovercourt Park Etc...Plenty Of Street Parking Available! Location Can't Be Beat! Definitely A Must See! Fridge, Stove, Dishwasher, Washer &amp; Dryer, Elf's, Window Coverings, Large Patio &amp; Garden In Back, Steps To Contra Cafe, Fiesta Farms, Christie Pitts, Future Farm Boy, Essex School, Several Daycares &amp; Boys And Girls Club!""",https://www.realmaster.com/en/toronto-on/22-hallam-st/dovercourt-wallace-emerson-junction-TRBW5081174?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"22 Hallam St, Toronto, Ontario, M6G 1W2"
2614,23 High Park Blvd | House Sold Price,W4928322,sold,Residential House,,20200925,20210116,"2,650,000","2,789,000",6,4,1,3500-5000,S,,,,"Large &amp; Stately Roncy Home Is A Rare, Classic To Rejuvenate, On Spectacular High Park Blvd, Arguably One Of The City's Prettiest Boulevards. Currently A Rooming House, It Has Been Well Cared-For By The Same Family For Over 50 Years, W/ Many Original Details Intact. Easyconversion Back To Single Family. Excellent Original Build Quality. Generous 50 X 130 South Lot W/ Private Drive &amp; Large Dbl Garage. Just Steps To Dynamic Roncesvalles &amp; Serene High Park. Offered As Is/Where Is. Fridges &amp; Stoves In Kitchen Areas Are Included, Except In Main Floor Pantry. Self-Contained Basement Apartment With Separate Entrance Could Be Maintained With A Conversion Of The Rest Of The House To Single Family""",https://www.realmaster.com/en/toronto-on/23-high-park-blvd/high-park-swansea-TRBW4928322?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"23 High Park Blvd, Toronto, Ontario, M6R1M6"
2615,5 New Forest Sq | House Sold Price,E5086419,sold,Residential House,,20210116,20210119,"1,080,000","989,000",3,3,0,1500-2000,S,,,,"Spent Over $60K On Total Reno From Top To Bottom, Modern Style, 2 Storey Amazing House With 80% Finished Basement. Great Room Can Be Used As 4th Bedroom, Nestle In Sought After Scarborough, Steps To Kennedy Public School, Ttc, And Shops Etc. Great Potential. Pride Of Ownership, Must See! Irr. As Per Survey Attached ..*Subj. To Right In A979246 Scarborough , City Of Toronto All Existing Elfs, Brand New Stainless Appl: Fridge, Stove &amp; Exhaust Fan. New Blinds, Cac (2017), Gas Furnished Equipment (2017), Washer &amp; Dryer Are In The Condition As Is, Hot Water Rental $20.57 Monthly.""",https://www.realmaster.com/en/toronto-on/5-new-forest-sq/steeles-TRBE5086419?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"5 New Forest Sq, Toronto, Ontario, M1V2Z6"
2616,14 Fairfield Rd | House Sold Price,C5082301,sold,Residential House,,20210111,20210118,"1,200,000","999,000",2,2,0,,N,,,,"Cute As A Button Semi-Detached Home On Lovely &amp; Quiet Fairfield Rd! Situated On A 21.50 X 112.49 Foot Lot This Charming 2 Storey 2 Bedroom Home Is The Perfect Condo Alternative With Plenty Of Outdoor Space. The Living Room Welcomes You With A Wood Burning Fireplace And Overlooks The Open Concept Dining Room With A Walk Out To The Surprisingly Large Yard. Lots Of Cupboard Space In The Bright Kitchen With Views To The Garden. 2 Good Sized Bedrooms! Great Potential In The Lower Level To Turn Into A Media Room. 3 Piece Bath And Laundry At This Level. See Schedule For List Of Inclusions And Exclusions. Legal Parking For 1 Car On Widened Mutual Driveway (Can Fit 2 Small Cars In Tandem).""",https://www.realmaster.com/en/toronto-on/14-fairfield-rd/mount-pleasant-east-TRBC5082301?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"14 Fairfield Rd, Toronto, Ontario, M4P1T1"
2617,2191 Yonge St 4401 | Apartment Sold Price,C5076109,sold,Residential Apartment,39,20210105,20210119,"700,000","718,000",1,2,1,800-899,E,Owned24,None,564.82,"Spectacular 2 Bdrm With 803 Sf. Facing East. What A View. The Condo Is Like A Model Suite Second Bedroom With Large Closet And Door, 9Ft Ceilings Throughout. Upgraded Kitchen, Views Of The Lake From 44th Floor. Magnificent Building Amenities Including Indoor Pool, Sauna, Steam Room, Fully Equipped Exercise Centre, Party Rm W/Full Kitchen &amp; Dining. Guest Suites, Games Rm, Outdoor Bbq &amp; 24Hr Concierge &amp; Security All Appliances, All Elf's And Window Coverings. Lots Of Parks And Outdoor Area, Including A Great Courtyard And Cabana/Bbq Area. Great Work From Home Space.""",https://www.realmaster.com/en/toronto-on/2191-yonge-st/4401-mount-pleasant-west-TRBC5076109?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"4401 2191 Yonge St, Toronto, Ontario, M4S3H8"
2618,60 Ann O'reilly Rd 552 | Apartment Sold Price,C5073429,sold,Residential Apartment,5,20210102,20210119,"535,500","539,900",1,1,1,600-699,E,Owned29,Owned,483.46,"Luxury Tridel Condo Atria Parfait. New One Bedroom Plus Den, 9' Ceiling, Walk-Out To Balcony, 24 Hr. Concierge/Security, Fitness Studio, Yoga Studio, Exercise Pool, Theatre Room, Outdoor Terrace W/ Bbq's! Transit Is Just Outside The Building, Close To Major Highways 404 &amp; 401, Sheppard Station. Included Is One Parking And One Locker Storage Unit., And Minutes From Fairview Mall Underground Parking And Locker Owned, S/S Fridge, Stove, Exhaust Fan, B/I Dishwasher, Washer/Dryer. All Electric Fixtures. Taxes Not Assessed Yet.""",https://www.realmaster.com/en/toronto-on/60-ann-oreilly-rd/552-henry-farm-TRBC5073429?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"552 60 Ann O'reilly Rd, Toronto, Ontario, M2J0C9"
2619,5785 Yonge St 709 | Apartment Sold Price,C5066247,sold,Residential Apartment,7,20201216,20210108,"650,000","599,000",2,2,1,1200-1399,Nw,Exclusive,Owned,945.25,"Totally Renovated, Bright &amp; Spacious 2+1 Corner Unit Located In Prime North York Location. Absolute Move-In Condition! Spectacular City View. Well Managed Building. Very Practical &amp; Functional Layout. Steps To Go Transit, Finch Subway, Public Transit, Shopping, Restaurants. Building Amenities Includes: Security Gate House, Indoor Pool, Squash Court, Gym, Billiard Rm, Party &amp; Recreation Room. A Real Gem &amp; Showpiece!! All Existing: Brand New S/S (Fridge, Stove, Dishwasher, Kitchen Range Hood), Washer &amp; Dryer, All Light Fixtures. Brand New Updated Kitchen &amp; Vanities, Quartz Countertops.""",https://www.realmaster.com/en/toronto-on/5785-yonge-st/709-newtonbrook-east-TRBC5066247?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"709 5785 Yonge St, Toronto, Ontario, M2M 4J2"
2620,5162 Yonge St 2007 | Apartment Sold Price,C5000450,sold,Residential Apartment,19,20201126,20210119,"670,000","689,000",1,1,1,600-699,E,OwnedOwned,Owned,382.92,"Welcome To This Direct Subway Access @ Nyc, Spectacular 4 Yrs Old, 1 Plus Den (Den Can Be Used As Second Bedroom Or Office) Unit In Gibson Square On Yonge St. This Is One Of The Best Floor Plan Suite On High Level With A City East View., Open Concept Living/Dining Walk To Balcony. Luxurious Living In The Heart Of North York, Steps To Library, Art Center, Park And Restaurants! Spacious And Functional Layout With Very Low Maintenance Fee! 1 Parking &amp; 1 Locker. B/I Fridge, Glass Top Stove, Microwave Hood Fan, B/I Dishwasher, Washer/ Dryer. All Elfs. All Window Coverings.""",https://www.realmaster.com/en/toronto-on/5162-yonge-st/2007-willowdale-west-TRBC5000450?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"2007 5162 Yonge St, Toronto, Ontario, M2N 0E9"
2621,25 Telegram Mews 3301 | Apartment Sold Price,C4994498,sold,Residential Apartment,29,20201118,20210117,"518,000","529,900",1,1,0,500-599,N,None,Owned,322.81,"Extremely Well Kept 1 Bed Condo.   Very Bright With Large Windows. This Is A Perfect Starting Condo Or Investment Unit.  Very Convenient To All Amenities And Downtown.  The Unit Contains A Granite Countertop And Matching Backsplash, Light Coloured Laminate Flooring, Stainless Appliances, And Comfortable Living Space.  One Not To Miss. Fridge, Stove, Microwave, Dishwasher, Washer And Dryer.""",https://www.realmaster.com/en/toronto-on/25-telegram-mews/3301-waterfront-communities-c1-TRBC4994498?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"3301 25 Telegram Mews, Toronto, Ontario, M5V3Z1"
2622,15 Vicora Linkway 1407 | Apartment Sold Price,C4975432,sold,Residential Apartment,15,20201102,20210119,"415,000","429,000",2,1,0,800-899,Sw,Owned15-7,Owned,674.87,"Opportunity Awaits In This Well-Managed Condo With Great Amenities Just Steps To Schools, Parks, Shops &amp; Much More! Large Principal Rooms, Walkout To Balcony With Gorgeous Sw Sunset Views. Eat In Kitchen, Open Concept Living &amp; Dining With Wall-To-Wall Windows. Large Storage/Possible Laundry Room. Easy Access To Dvp &amp; Ttc.  Gym, Indoor Pool, Sauna++ *Photos Have Been Virtually Renovated &amp; Staged To Show You The Possibilities - Awaiting Your Personal Touch! Existing White Fridge, Stove, Range Hood. Window Ac Unit. All Existing Light Fixtures &amp; Window Coverings. 1 Underground Parking Space &amp; 1 Locker. Maint. Fees Includes All Utilities &amp; Cable Tv! Bldg Is Renovating/Updating Common Spaces.""",https://www.realmaster.com/en/toronto-on/15-vicora-linkway/1407-flemingdon-park-TRBC4975432?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"1407 15 Vicora Linkway, Toronto, Ontario, M3C 1A8"
2623,58 Orchard View Blvd 1401 | Apartment Sold Price,C4954497,sold,Residential Apartment,13,20201015,20210118,"675,000","699,000",1,2,1,600-699,W,Owned,Owned,584.04,"*Spacious Unit With Owned Parking &amp; Locker   *Best Floor Suite   *This Is Large 1 Bedroom + Den.  Den Functions As 2nd Br.    *2 Full Washrooms    *Highly Desired Yonge &amp; Eglinton Neighborhood As Voted By Toronto Life  *Steps To Subway, Shops, Library And Schools   *24 Hrs Concierge With Great Amenities   *Walk-Out To Large Balcony With Unobstructed Perfect Views!!! Parking, Locker, Fridge, Stove, Dishwasher, Washer And Dryer, All Elfs And All Window Coverings""",https://www.realmaster.com/en/toronto-on/58-orchard-view-blvd/1401-yonge-eglinton-TRBC4954497?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"1401 58 Orchard View Blvd, Toronto, Ontario, M4R1B9"
2624,55 Barford Rd | House Sold Price,W5086188,sold,Residential House,,20210116,20210117,"910,000","899,000",3,2,2,,S,,,,"One Owner Home. Solid Updated Bungalow. Proud Of Ownership. Mature Neighbourhood. 3 Walk-Outs (To Back Deck). Completely Fenced Yard. Complete Privacy. Potential In-Law Suite. Beautiful Original Hardwood Floors. Sliding Glass Doors Walking Out To Back Deck. Loads Of Parking, Storage. Walking Distance To Everything. Top Of The Line Energy Efficient. Heating &amp; Ac Systems. Lovely Family Home Waiting For You. All Appls, All Elfs, Separate Side Entrance For Potential In-Law Suite. 1000.00 For Heating &amp; Ac For The Year""",https://www.realmaster.com/en/toronto-on/55-barford-rd/rexdale-kipling-TRBW5086188?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"55 Barford Rd, Toronto, Ontario, M9W4H5"
2625,26 Verwood Ave | House Sold Price,C5085700,sold,Residential House,,20210114,20210119,"2,900,000","2,950,000",5,6,2,5000+,N,,,,"Luxurious Custom Built Home Nestled On Large 60' Frontage Lot. Soaring 13' Ceilings On Main Floor, Floor To Ceiling Windows, Open Concept W Gracious &amp; Well Appointed Layout (Apprx 4400 Sqft +Fin Bsmnt). Remarkable Home W Lux Finishes &amp; Quality Craftsmanship. Gourmet Kitchen W Slab Quartz Counters &amp; Backsplash, B/I Appliances &amp; Large Centre Island, Master W W/I Closet &amp; Spa Like 7 Pc Ensuite, Heated Floor Basement W Wet Bar, 2 Brs &amp; Large Walk Out Luxurious Finishes, Hardwd Floors Throut, Panellings, Crown Moldings, Coffered Ceilings, Built-In Speakers, Sec Cams, Sec Sys, Top Of The Line B/I Appl &amp; Designer Chandeliers, 2 Frnc, 2 Ac, 5 Skylights""",https://www.realmaster.com/en/toronto-on/26-verwood-ave/clanton-park-TRBC5085700?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"26 Verwood Ave, Toronto, Ontario, M3H2K5"
2626,49 Overton Cres | House Sold Price,C5081911,sold,Residential House,,20210112,20210116,"3,300,000","3,348,000",4,7,1,,W,,,,"**Ultra Urban Life Style--Stunning/Impressive L-U-X-U-R-Y-Urban:Exquisitely Built &amp; Detailed To The Most Fashionable Interior Finishes W/U-N-I-Q-U-E Flr Plan(Floor To Ceiling Window)**Open-Concept/Soaring Hi Ceiling Foyer/Elegantly Desnd Stairwell-Apx 5000Sf Living Area(Inc Bsmt) W/Energy Eff Design W/2Furnaces+2Cacs**H-E-A-Ted Driveway/Radiant H-E-A-Ted Flr(Bsmt)*Spectacular Windows Flr To Ceiling*Gorgeous Master-Each Bedrm Has Own Ensuite-2Laundry Rms-M-C! *Top-Of-Line Appl(Thermador S/S Fridge,B/I Gas 5Burner Cktop,B/I Coffee Marker,B/I Oven,B/I Mcrwve,B/I Dshwhr),F/L Washer/Dryer,In/Outdr See-Thru Gas F/Plcs,Smart Hm-B/I Music Speaker,2Furnaces/2Cacs,Energy Eff Tankless Hwt/Heated Flr(Bsmt)""",https://www.realmaster.com/en/toronto-on/49-overton-cres/banbury-don-mills-TRBC5081911?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"49 Overton Cres, Toronto, Ontario, M3B2V4"
2627,62 Greenland Rd | House Sold Price,C5081022,sold,Residential House,,20210111,20210118,"1,510,001","1,298,000",3,2,1,,W,,,,"This Beautifully Updated Charming Bungalow Is In The Heart Of Don Mills, Steps To Shops At Don Mills, All Levels Of Schools And Wonderful Parks And Conservation Ravines. Spacious And Bright With New Engineered Hardwood Floors, Updated Windows, Updated Kitchen And Baths, Freshly Painted,  Roof '14, Furnace '09,  Walk-Out To Pvt. Back Garden. Ready, Set, Just Move In And Enjoy. Electric Light Fixtures, Wnd Covs, S/S Fridge, Built-In S/S  Stove, B/I Dw, B/I Stove Vent, Mastr Bedrm 2 End Tables, B/I Workbench, L.L. Fridge, Washer &amp; Dryer &amp; Garden Bin. Exc. Lower Level Rec Rm Wall Unit, Hwt (R)""",https://www.realmaster.com/en/toronto-on/62-greenland-rd/banbury-don-mills-TRBC5081022?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"62 Greenland Rd, Toronto, Ontario, M3C1N2"
2628,410 Queens Quay St 1515 | Apartment Sold Price,C5081529,sold,Residential Apartment,14,20210111,20210118,"625,000","549,000",1,1,0,500-599,S,OwnedA30,Owned,589.84,"Wake Up To The View Of Beautiful Lake Ontario Every Morning!! Luxurious 1 Bedroom Condo With Breathtaking 180 Degree South Facing Lake View. Fantastic Layout With Lots Of Natural Light, Beautiful Open-Concept Kitchen W/ Breakfast Bar. Two Accesses To Balcony, One From Bedroom And One From Living Room. Includes Large Parking Spot W/ Huge Locker Right Behind. Ttc, Hto Beach, Harbourfront, Board Walk, Restaurants, Shopping &amp; Conveniences All At Your Doorstep! Incl:Existing Kitchen Appliances, Washer, Dryer.All Elfs,Window Coverings. Amenities Incl 24Hr Concierge, Visitor Parking, Gym, Rooftop Terrace W Bbqs, Sauna, And Whirlpool. Buyer's Agent To Verify All Measurements And Taxes.Kitec Replaced.""",https://www.realmaster.com/en/toronto-on/410-queens-quay-st/1515-waterfront-communities-c1-TRBC5081529?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"1515 410 Queens Quay St, Toronto, Ontario, M5V2Z3"
2629,14 York St 5801 | Apartment Sold Price,C5079350,sold,Residential Apartment,58,20210108,20210118,"500,000","469,900",0,1,1,0-499,E,None,Owned,328.51,"Welcome To The Ice Condos. This High Floor Bachelor Suite With A Study Area Features Designer Kitchen Cabinetry With Stainless Steel Appliances &amp; Granite Counter Tops. Bright 9Ft. Floor-To-Ceiling Windows With Hardwood Flooring Throughout Facing Stunning City &amp; Lake Views. Connected Directly To The Underground P.A.T.H., Maple Leaf Square Mall, Longo's Grocery Store, Union Station, Scotiabank Arena, The Financial &amp; Entertainment Districts. Click On Video Tour! Fridge, Stove, Microwave &amp; Dishwasher. Stacked Washer/Dryer. 1-Locker. 24Hr Concierge. The Luxurious Amenities Include Fitness &amp; Weight Areas. Yoga Studio. Party &amp; Meeting Rooms. Business Centre. Indoor Pool W/Jacuzzi &amp; Steam Rooms.""",https://www.realmaster.com/en/toronto-on/14-york-st/5801-waterfront-communities-c1-TRBC5079350?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"5801 14 York St, Toronto, Ontario, M5J0B1"
2630,2126 Bayview Ave | Townhouse Sold Price,C5077936,sold,Residential Townhouse,1,20210107,20210119,"1,057,000","1,080,000",3,3,2,1600-1799,E,Owned115,Ensuite,383.66,"**Exclusive Canterbury Lawrence Park Townhome** Excellent Layout W/ 3 Spacious Bdrms, Office Nook &amp; Additional 4th Bdrm In Lower Lvl. Private Rooftop Deck Oasis W/Gas Bbq Hook-Up For Your Convenience. 9' Ceilings, Pot Lights &amp; Cali Shutters On Main Flr, Neutral Paint &amp; Hrwd Thru-Out. Luxurious Kitchen W/Granite Countertop, High End S/S Appl &amp; Under Cabinet Lighting. Coveted Location In Renowned School District, Walk To Transit, Grocery, Hospital, Park &amp; Trail Lower Lvl Offers 4th Bdrm W/Full Bath, 12' Ceiling Rec Area &amp; Storage. Direct Access To Undgrd Parking. Includes Master Wall Unit, S/S (Fridge, B/I Oven &amp; Mw) Glass Cook-Top &amp; Integrated B/I Dw, W &amp; D, Light Fixtures, Window Coverings, A/C""",https://www.realmaster.com/en/toronto-on/2126-bayview-ave/bridle-path-sunnybrook-york-mills-TRBC5077936?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"2126 Bayview Ave, Toronto, Ontario, M4N0A4"
2631,55 Cedarcroft Blvd 3 | Townhouse Sold Price,C5075953,sold,Residential Townhouse,1,20210105,20210114,"640,000","549,000",3,3,0,1000-1199,E,Owned,None,445,"Woow , Beautiful And Clean End Unit Townhouse In North York Area , 3 Bedrooms With 3 Bathrooms . Freshly Painted . Spacious Living Room With Pot Lights And Laminate Floor . Open Concept Eat-In Kitchen With Breakfast Bar And Breakfast Area . Walking Distance To Park And Playground , Step To Ttc And Close To All Amenities . School , Shopping Fridge , Stove , B/I Dishwasher""",https://www.realmaster.com/en/toronto-on/55-cedarcroft-blvd/3-westminster-branson-TRBC5075953?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"3 55 Cedarcroft Blvd, Toronto, Ontario, M2R3Y1"
2632,955 Bay St 2913 | Apartment Sold Price,C5070693,sold,Residential Apartment,29,20201223,20201224,"1,025,000","1,089,800",2,2,1,800-899,W,Owned,None,642.43,"**Welcome To The Britt Luxury Condo**Magnificent British Hotel Design**An Exquisite &amp; Spectacular Nw Corner Unit With Gorgeous Wrap Around Balcony**2 Split Bedrooms Plus Den Plus 2 Full Bath**Fabulous Layout &amp; Unobstructed Panoramic Views **Step To University Of Toronto And Ryerson University**Reference Library**Wellesley Subway Station**Supermarkets** Fine Dining**Bloor And Yorkville Shopping District** **Premium Integrated Refrigerator And Dishwasher**S/S Wall Oven** Cooktop**S/S B/I Microwave**Washer &amp; Dryer** One Parking**World Class Amenities*Yoga Studio*Spin Room*Party Room*Lounges*Pet Spa*Theatre**Outdoor Pool*Bbq*Terrace**""",https://www.realmaster.com/en/toronto-on/955-bay-st/2913-bay-street-corridor-TRBC5070693?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"2913 955 Bay St, Toronto, Ontario, M5S0C6"
2633,350 Wellington St W M09 | Apartment Sold Price,C5060663,sold,Residential Apartment,2,20201208,20210108,"462,000","475,000",1,1,0,500-599,W,None,None,614.59,"*Maintenance Fees Include Utilities* This Hidden Gem At The Soho, Located In The Entertainment District Offers Privacy &amp; Tranquility Right In The Heart Of Downtown To. This Sun Filled Unit Features An Open Concept Floor Plan, Large Bedroom W/Double Closet, Marble Bathroom. Unit Has Been Freshly Painted. West Facing Views Overlooking Treelined Street And Clarence Sq Dog Park, Patios, Restaurants,Financial District, Rogers Centre,Theatre District, Shops&amp;More! Fridge,Stove,Dishwasher,Microwave,Stacked Washer/Dryer, All Wndw Coverings, Elf's. Access To Hotel Amenities,Concierge,Gym, Pool,Guest Suites.97 Walk Score,100 Transit Score. Easy To Show! Key @Concierge On Blue Jay Way Entrance""",https://www.realmaster.com/en/toronto-on/350-wellington-st-w/m09-waterfront-communities-c1-TRBC5060663?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"M09 350 Wellington St W, Toronto, Ontario, M5V3W9"
2634,95 Prince Arthur Ave 710 | Apartment Sold Price,C4997818,sold,Residential Apartment,7,20201123,20210111,"458,000","479,000",0,1,0,0-499,N,None,Exclusive,300.5,"Beautiful, Spacious, Prime Annex Condo, Renovated With Style &amp; Sophistication. Eat/Sleep/Work/Study/ Relax. Very Low All Inclusive Condo Fees, Unobstructed North Views Of Casa Loma, Located At The End Of The Hallway &amp; Very Quiet! 24 Hour Concierge. Incredible Location Steps To Yorkville, Bloor St, U Of T, St.George Ttc, Rom. Immaculate Building And Managed Very Well. Shows 10++++. Please View Virtual Tour. Brazilian Hardwood, Quartz Countertop And Sink. New 5 Burner Cooktop, Fridge, Over The Range Microwave, Samsung 50 Wall Mounted Tv, Washer, Dryer. All Elf's, Window Coverings. Large Locker Located On P2""",https://www.realmaster.com/en/toronto-on/95-prince-arthur-ave/710-annex-TRBC4997818?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"710 95 Prince Arthur Ave, Toronto, Ontario, M5R3P6"
2635,38 Grenville St 805 | Apartment Sold Price,C4958098,sold,Residential Apartment,8,20201017,20210103,"428,000","469,000",0,1,0,0-499,S,None,Owned,285,"Stunning Well Maintained Spacious Studio Unit In Murano South Tower. Approx 425Sqft. Freshly Painted, Brand New Window Coverings. Newer Flrs Throughout, Granite Countertops, Plenty Of Storage Space, 4Pc Washroom, Full Size Stackable Washer &amp; Dryer, Full Balcony, Close To U Of T, Yorkville, Eaton Centre, Shops &amp; Restaurants. Fridge, Stove, Built In Microwave, Dishwasher, Stackable White Washer &amp; Dryer, Excellent Facilities In Building, Incl.: Gym, Indoor Pool, Running Track, Guest Suites, Lounge Area, 24 Hour Security And Visitor Parking.""",https://www.realmaster.com/en/toronto-on/38-grenville-st/805-bay-street-corridor-TRBC4958098?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"805 38 Grenville St, Toronto, Ontario, M4Y1A5"
2636,296 Torresdale Ave 6 | Townhouse Sold Price,C4950621,sold,Residential Townhouse,1,20201013,20210110,"840,000","859,888",4,4,1,1800-1999,N,Owned,None,682.33,"Immaculately Maintained &amp; Rarely Offered 4 Bdrm Townhome In The Highly Desirable Area Of Bathurst/Steeles. One Of The Largest Units In The Entire Complex With Over 2100 Sqft Of Livable Space. Combined Living/Dining Area W/Upgraded Light Fixtures. Spacious Eat-In Kitchen. Master Includes A Custom Walk-In Closet &amp; Newly Renovated En-Suite. Fully Finished Bsmt With A Separate Entrance &amp; Direct Access To 2 Side-By-Side Parking Spots. Perfect For An In-Law Suite. Fridge, Stove, Microwave, Dishwasher, Washer/Dryer, All Elf's, All Window Coverings. Family Friendly Neighbourhood. Close To Transit, Schools, Parks &amp; Much More. Tankless Water Heater, Ac &amp; Furnace Are Owned.""",https://www.realmaster.com/en/toronto-on/296-torresdale-ave/6-westminster-branson-TRBC4950621?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"6 296 Torresdale Ave, Toronto, Ontario, M2R3N3"
2637,78 Harrison Garden Blvd 1007 | Apartment Sold Price,C4946503,sold,Residential Apartment,10,20201008,20210118,"730,000","773,000",2,2,0,1000-1199,S,Owned149,Owned,741.72,"Tridel Built Luxury Condo In High Demand North York Location.  Bright Spacious 2-Bedroom, 2 Bathrooms Unit With Unobstructed South View Of The City, New Laminated Floor And New Paint Throughout, Cornice Molding.  World Class Facilities, Indoor Pool, Bowling, Party Rooms.  Steps To Public Transit And Subway.  Close To All Amenities. Elf's, Fridge, Stove, Dishwasher, Washer, Dryer, Granite Counter, One Parking And One Locker.""",https://www.realmaster.com/en/toronto-on/78-harrison-garden-blvd/1007-willowdale-east-TRBC4946503?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"1007 78 Harrison Garden Blvd, Toronto, Ontario, M2N7E2"
2638,15 Grenville St 4806 | Apartment Sold Price,C4903997,sold,Residential Apartment,47,20200909,20210119,"725,000","739,999",1,1,0,0-499,N,Owned,Owned,443.19,"** Luxury Condo ** Parking And Locker - Owned ** On Subway Lane ** Steps To U Of T, Ryerson &amp; Eaton Center ** Premium Upper Level W/Wood Floor Throughout ** 9Ft Ceiling W/Floor To Ceiling Windows ** Cecconi Simone Kitchen ** Newly Painted ** Integrated Kitchen Appliances (Fridge, Stove, Dishwasher), Washer &amp; Dryer.""",https://www.realmaster.com/en/toronto-on/15-grenville-st/4806-bay-street-corridor-TRBC4903997?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"4806 15 Grenville St, Toronto, Ontario, M4Y1A1"
2639,231 Hillsdale Ave E | House Sold Price,C5053425,sold,Residential House,,20201201,20210117,"1,700,000","1,849,000",5,4,2,,S,,,,"Just Reduced**Fantastic Legal Duplex And Investment Opportunity In The Heart Of Davisville Village * See Attached Financials* Four Units * Main Floor Unit Is Two Bedroom (Formerly Three)  * 2nd Floor Is 3 Bedroom * Lower Level Has Two Apts With Separate Entrance  *Gorgeous Rear Garden Studio Too!  Legal Pad Parking+Potential For More In Rear, Close To Everything Mt Pleasant Has To Offer *All Tenants Month To Month* 4 Fridges, 3 Stoves, 3 Microwaves, 2 Dishwashers, All Built-Ins, Window Coverings, Electric Light Fixtures, Gas Burner And Equipment, A/C, All Furniture In 2nd Floor Suite. **Exclude Fridge In Laundry Room*""",https://www.realmaster.com/en/toronto-on/231-hillsdale-ave-e/mount-pleasant-west-TRBC5053425?d=https://www.realmaster.com/en/sold-price/Toronto-ON?page=45,"231 Hillsdale Ave E, Toronto, Ontario, M4S1T7"
