,title,MLS ID,transaction_type,home_type,level,first day on market,last day on market,sold_price,list_price,bedrooms,bathrooms,den,sqft,exposure,parking,locker,maintanance fee,description,link,address
31,225 Village Green Sq 208 | Apartment For Sale,E5096847,for sale,Residential Apartment,2,20210126,,,"675,000",2,2,0,800-899,Sw,None,None,510,"Selene Is The Seventh, And Final, Phase Of Metrogate, Located By The 401 And Dvp With Multiple Transit Options, Including The Nearby Go Station. Open Concept South West Corner 2 Bedroom With Wrap Around Terrace Approx.834 Sqft, Thoughtfully Designed *Suite Measurements Are Estimated Due To Open Concept. *Property Taxes Not Assessed Yet. To Be Verified By Buyer Agent. Energy Efficient Panel Ready Dishwasher,Energy Efficient Ss Refrigerator With Bottom Mount Freezer, Exhaust Hood Fan Insert In Ss Finish, Range In Ss Finish. Plank Laminate Floating Floor With Underlay In Kitchen, Living Room, Dining Room""",https://www.realmaster.com/en/toronto-on/225-village-green-sq/208-agincourt-south-malvern-west-TRBE5096847?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=57,"208 225 Village Green Sq, Toronto, Ontario, M1S0G5"
32,100 Wingarden Crt 303 | Apartment For Sale,E5071752,for sale,Residential Apartment,14,20201225,,,"429,900",2,2,0,1000-1199,W,Common,None,621.38,"One Of Our Largest Split Bedroom  Unit Is For Sale! Demand Is On The Rise For These Units! Visit Our Model Suite Today! Why Settle For Standard Decor.. When You Can Choose Your Own Custom Finishes From Our Decor Center. Spacious Front Hall Opens To Large Living Area With Walkout To Balcony. Large Kitchen, 2 Bedrooms And 2 Baths. Excellent Views Extend To The Horizon. Close To Schools &amp; Parks. Close To Scarborough Town Centre, Ttc &amp; 401. Communal Laundry Located In Building, Buyer Must Obtain And Pay For Status Certificate. Unit Will Be Renovated With New Ktchen And Bathrooms. Pictures Are Sample Of An Renovated Unit. Upgrades Apply For Additional Cost.""",https://www.realmaster.com/en/toronto-on/100-wingarden-crt/303-malvern-TRBE5071752?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=57,"303 100 Wingarden Crt, Toronto, Ontario, M1B2P4"
33,954 King St W 523 | Apartment For Sale,C5107933,for sale,Residential Apartment,5,20210207,,,"700,000",1,2,1,800-899,Nw,OwnedA17,Owned,780.11,"You Have To See This Nice Family Sizes Condo(850+ Sqft) In Person!! The Beautiful Lot, Unbelievable Value Including Parking, Step To Everything, Restaurants , Shopping, Ttc, Lake, Minutes To Gardiner Highway, Hospital, School, It Feel So Airy With Its Huge Windows That Let The Natural Light Power In. Perfect For Entertaining With Room To Spare Or Work From Home In Contact!!! S/S Fridge, S/S Stove, S/S Dishwasher, Washer, Dryer Massive! Storage, Locker Unit Is Very Close To Elevator,Freshly Paints Unit Spottessly Clean And Vacant. Attach Sch'b'&amp; Form 801With All The Offers, Deposit Chq Must Be Certified.""",https://www.realmaster.com/en/toronto-on/954-king-st-w/523-niagara-TRBC5107933?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=57,"523 954 King St W, Toronto, Ontario, M6K3L9"
34,40 Homewood Ave 607 | Apartment For Sale,C5107921,for sale,Residential Apartment,6,20210208,,,"535,000",1,1,0,500-599,W,Rental,Exclusive,486.05,"Bright, Cozy One Bedroom Unit Located In The Heart Of Downtown This 594 Sf Unit Has A Large Balcony Allowing For Evening Sunsets. New Stainless Steel Appliances &amp; Laminate Flooring. Building Is Well Maintained &amp; Is On A Quiet Street, Prime Location For Lifestyle And Transportation. Amenities Incl Concierge, A Gym, Indoor Salt Water Pool, Sauna, Party Rm, Laundry Facilities, Visitor Parking &amp; More. Great For Investors &amp; First Time Home Buyers. Stainless Steel Lg Refrigerator, Whirlpool Stove, All Electric Light Fixtures, Roller Shades In Kitchen And Living Room And New A/C Unit.""",https://www.realmaster.com/en/toronto-on/40-homewood-ave/607-cabbagetown-south-st-james-town-TRBC5107921?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=57,"607 40 Homewood Ave, Toronto, Ontario, M4Y 2K5"
35,283 Adelaide Street West 02 | Condo Apt For Sale,,for sale,Residential Condo Apt,,20210123,,,"1,339,000",3,2,1,1100-1500,SW,,,,"超值楼花转让，著名开发商Pinnacle International在市中心科技区地址283 Adelaide St W建造The PJ condo，40层以上接近顶层西南朝向室内面积1370平尺的3室2卫1书房1厅1储藏间。书房尺寸可做第四卧室，更高租金。户型方正布局合理无浪费空间，包全屋窗帘，预计明年春季入住。周围现房单价均价1200，这套单元仅叫价133.9万，抛去楼层和储藏间，单价仅900多。还等什么？快！快！""",https://www.realmaster.com/en/toronto-on/283-adelaide-street-west/02-RM1-37095?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"02 283 Adelaide Street West, Toronto, Ontario, M5V 2E2"
36,5 Northtown Way | Condo Apt For Sale,,for sale,Residential Condo Apt,3,20210116,,,"679,900",2,2,0,800-899,W,,,598,"Great Investment Property!!!! Luxury Tridel Condo with Functional Lay Out: 2 Bedrooms, 2 Bathrooms, *2 PARKING side by side &amp;1 locker*   Address: #305 - 5 Northtown Way, North York. Direct Access To 24 Hrs Metro, Retail Stores, Tons of Restaurants, Café and restaurants on Street Level, Short walking distance To Finch Subway, Viva, Go Bus, Parks, Community Centre.  Great Recreational Facilities: Tennis Courts, Virtual Golf, Ping Pong, Billiard, Game Room, Gym, Indoor Poor, Library, Party Room, Guest Room, Rooftop Garden, Sauna, Jogging Track and BBQ Area. LOW Maintenance Includes ALL Utilities: Heat, Hydro, CAC, Water. Lots of Visitor Parking.  Property is vacant, welcome to book showings anytime.  Please contact Anzi 647 505 5591 for more info. Thank you for your interest.  ***投资物业的首选*** - 豪华Tridel公寓：2卧室，2浴室，2个并排停车位!!!! 和1个储物室。公寓直通24小时营业超市，零售店，众多餐厅，街边咖啡馆，短途步行路程到地铁站， 巴士站，公园，社区中心。公寓设有 大型娱乐设施：网球场，虚拟高尔夫，乒乓球，台球，游戏室，健身房，室内游泳池，图书馆，宴会厅，宾客室，屋顶花园，桑拿浴室，慢跑跑道和烧烤区。 低管理费(管理费包括冷暖气和水电!!!!!!) 大量访客停车场。 单位空置， 欢迎随时看房。""",https://www.realmaster.com/en/toronto-on/5-northtown-way/RM1-36880?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"5 Northtown Way, Toronto, Ontario, M2N7A1"
37,225 Sumach St | Condo Apt For Sale,,for sale,Residential Condo Apt,16,20210118,,,"729,000",2,2,0,800-899,SE,,,,"💥💥💥抄底捡漏💥💥💥 DuEast精品楼盘，现已交房，Corner户型，两面采光，近市中心大学校区， Dundas Square, 楼下有足球场，游泳馆，各种商铺，餐馆，绝对让你领略东区的全新现代完善社区。 2房，2卫，朝东南， 855平方尺+150平方尺阳台，15层以上，挥泪降价，只要$729,000，捡漏拼手快，速联！可以安排看房， 绝对是购买转楼花的最佳阶段。""",https://www.realmaster.com/en/toronto-on/225-sumach-st/RM1-36931?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"225 Sumach St, Toronto, Ontario, M5A3K3"
38,17 Alexmuir Blvd | House For Sale,E5111765,for sale,Residential House,,20210211,,,"999,000",3,5,2,,E,,,,"Fatastic Location! Renovated Spacious Sidesplit House, Huge Backyard, 2 Garage Plus 3 Driveway Parkings, Open Concept For Living And Kitchen Area, S/S Appliances, Quartz Counter Top, Centre Island With Sink, Backsplash, Lots Of Carbinet, Pot Lights, Master 3Pc Ensuite, Finished 2 Br 2 Bath Basement With Sep/Entrance, 2 Laundry, Close To 24 Hr Ttc, Shopping Centre, School Main: S/S Fridge, S/S Stove, S/S Rangehood, S/S Dishwasher, Washer, A/C, Furnace, Elf, Window Covering Basement: Fridge, Stove, Rangehood, Washer""",https://www.realmaster.com/en/toronto-on/17-alexmuir-blvd/agincourt-north-TRBE5111765?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"17 Alexmuir Blvd, Toronto, Ontario, M1V1J2"
39,181 Alfred Ave | House For Sale,C5000708,for sale,Residential House,,20201126,,,"2,680,000",4,5,1,,S,,,,"Custom Built Home In The Heart Of Willowdale, Steps To No.1 Ranking Hollywood Public, Earl Haig Ss, Bayview Ms, Claude Watson For The Arts. Sought After South Facing Exposure. Thoroughly Renovated With 9' Ceiling On Main Fl, 2 Big Skylights, Hardwood Floor Through Out, New Painting, Granite Top In Kitchen, 2 Bedrooms With Ensuite Bath. Crown Molding, Finished Walk Out Basement To Sunny Backyard With Bedroom &amp; Bathroom &amp; Above Ground Windows, Existing Appliances, Elfs &amp; Window Coverings. 3-Yr Hrv System, Cac, Brand New Roof (Sept, 2020). Lawn Sprinkling System. Security Camera System ($7000 In Purchase Value) With 20 Security Sensors.""",https://www.realmaster.com/en/toronto-on/181-alfred-ave/willowdale-east-TRBC5000708?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"181 Alfred Ave, Toronto, Ontario, M2N3J3"
40,488 University Ave 2612 | Apartment For Sale,C5090377,for sale,Residential Apartment,9,20210121,,,"888,000",1,1,1,600-699,W,None,None,477.86,"High Rise Unit In A Bustling Neighbourhood. Contemporary, Clean Design W/ Sleek &amp; Modern Finishes. Floor To Ceiling Windows, Never Miss A Toronto Sunset Or Sunrise. The Wide Balcony Takes It To Another Level With A Coveted View Of The Cn Tower. Luxury Tub, Shower, And Bathroom Mirror Tv, Trendy Marbled Accents. Custom California Closets Tv Wall Console, As Well As A Built-In Office, Perfect For Work From Home. Direct Access To St Patrick. Lots Of Amenities, 20,000 Sq. Ft. Health Club, With Lap Pool &amp; Sauna, Built-In Fridge, Wine Fridge, Oven, Cooktop, Built-In Dishwasher, Washer, Dryer, Window Coverings. Turn Key Option, Furniture From Bo Concepts Available For Sale.""",https://www.realmaster.com/en/toronto-on/488-university-ave/2612-university-TRBC5090377?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"2612 488 University Ave, Toronto, Ontario, M5G0C1"
41,265 Ridley Blvd 1608 | Apartment For Sale,C5103945,for sale,Residential Apartment,15,20210204,,,"998,000",2,2,1,1400-1599,Sw,Owned,Owned,1176.33,"Welcome To The Residences Of Ridley, 265 Ridley Blvd. Unit 1608. Southerly, Downtown Skyline Views Greet You As You Enter This Spacious Corner Suite Boasting Over 1500Sqft Of Lux Living Space. The Suite Feat: A Large Master Retreat W/Walk-In Closet &amp; Spa Like Ensuite. Open Concept Lr &amp; Dr W/Fab Flow For Entertaining, Large 2nd Bdrm &amp; A Study. 24Hr Concierge W/Great Facilities Gym, Guest Suites, Party Rm, Bbq Area, Hot Tub, Sauna, Outdoor Pool &amp; Visitor Prkng. This Is The One You've Been Waiting For!!! Existing: Fridge, Stove, Dishwasher, All Elf's, Existing Blinds, Broadloom Where Laid, Stacked Washer &amp; Dryer, Hot Water Tank (Rental)""",https://www.realmaster.com/en/toronto-on/265-ridley-blvd/1608-bedford-park-nortown-TRBC5103945?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"1608 265 Ridley Blvd, Toronto, Ontario, M5M4N8"
42,30 Nelson St 806 | Apartment For Sale,C5110043,for sale,Residential Apartment,8,20210209,,,"948,800",2,2,0,800-899,S,Owned,Owned,580.45,"Modern And Beautiful Unit In Heart Of Toronto Financial And Entertainment District Built By Aspen Ridge.9 Ft Ceiling. Hardwood Floor Throughout. Walk To Subway, Universities, Colleges, Hospital, Shopping And Offices. Unobstructed South View Of Cn Tower. 24/7 Concierge, Guest Suites, Amazing Amenities With Rooftop Patios And Bbq. Very Well Maintained By Original Owner. New Paint And A Lots Of Upgrades Fridge, Cooktop, Oven, Range Hood, Dishwasher, Microwave, Washer, Dryer, Quartz Counter Top And Central Island, All Elfs, All Window Coverings, One Parking Spot And Locker""",https://www.realmaster.com/en/toronto-on/30-nelson-st/806-waterfront-communities-c1-TRBC5110043?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"806 30 Nelson St, Toronto, Ontario, M5V0H5"
43,50 Charles St E 903 | Apartment For Sale,C5073733,for sale,Residential Apartment,9,20210103,,,"659,000",1,1,0,500-599,Se,None,None,303.92,"Southeast Corner Unit, 1 Bedroom, With Huge Wrap Around Balcony. Luxury Condo Living At Casa 3. Walk To U Of T And Steps To Bloor Street Shopping! Soaring 20 Ft Lobby, State Of The Art Amenities Floor Including Fully Equipped Gym, Rooftop Lounge And Outdoor Infinity Pool. Marble Countertop In Washroom, Floor To Ceiling Windows, 9 Ceiling, Steps To Yonge/Bloor Subway Entrance From Back, Walk To U Of T. Designer Kitchens With European Appliances, Stove, Fridge, Dishwasher, Microwave, In-Suite Stacked Washer/Dryer.""",https://www.realmaster.com/en/toronto-on/50-charles-st-e/903-church-yonge-corridor-TRBC5073733?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"903 50 Charles St E, Toronto, Ontario, M4Y0C4"
44,1080 Bay St 2010 | Apartment For Sale,C5064945,for sale,Residential Apartment,19,20201214,,,"1,129,000",2,2,0,800-899,Ne,OwnedC83,Owned,661.41,"* 2 Bed Corner Suite In U Condo*Bay &amp; Bloor*2 Lg Balconies*$$$ In Custom Upgrades:Self Clean Oven,Custom Kitchen &amp; Bath Cabinets,Blanco Sink,Upg Faucet,Flooring,Upg Bathrm Faucets,Smoked Mirrored Drs+Upg Porcelain:Foyer,Laundry,Bath .Upg:High End B/I Appliances,Corian Counter Top*Closet Organizers*Hunter Douglas Shades*Custom Elf's*Upg Hardwood, Glass Shower Doors*Owned Parking &amp; Locker*Stunning View*Top Amenities. Included: B/In Appliances (Fridge(Mile),Oven,Cook Top,Hood Fan,Microwave),Washer, Dryer, All Custom Elf's, All Hunter Douglas Shades, All Custom Closet Organizers ,All Smoked Mirrored Doors, Owned Parking (C83) &amp; Owned Locker (C227).""",https://www.realmaster.com/en/toronto-on/1080-bay-st/2010-bay-street-corridor-TRBC5064945?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"2010 1080 Bay St, Toronto, Ontario, M5S0A6"
45,275 Yorkland Rd 1010 | Apartment For Sale,C4964850,for sale,Residential Apartment,10,20201022,,,"668,000",2,2,0,800-899,Sw,Owned,Owned,640,"Biggest Corner Unit In The Building. Fresh Painting And Look Like Brand New Condo Unit With Modern Staging Which Gives You A Perfect Image For Feeling The Space. Minutes To 401/404/Subway. This Is The Condo Unit Which You Look For. Just Move In And Enjoy. Fridge, Stove, Dishwashe, Washer, Dryer.""",https://www.realmaster.com/en/toronto-on/275-yorkland-rd/1010-henry-farm-TRBC4964850?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"1010 275 Yorkland Rd, Toronto, Ontario, M2J0A7"
46,180 Fairview Mall Dr #316 | Apartment For Sale,C5096920,for sale,Residential Apartment,3,20210128,,,"599,900",1,2,1,700-799,S,Owned,None,452.4,"$4000 Credit When Final Closing, Great Opportunity For End User Or Investment!!! Only Available Before 15/Feb, Don't Miss!!! Exclusive Vip Purchaser Incentives Total $36,000 Builder Has Discounted To Seller Already:1) Price $20,000; 2) Closing Credit $4,000; 3) Parking $5,000; 4) Kitchen Island $4,000; 5) Slider $3,000""",https://www.realmaster.com/en/toronto-on/180-fairview-mall-dr/316-don-valley-village-TRBC5096920?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"#316 180 Fairview Mall Dr, Toronto, Ontario, M2J0G4"
47,1360 York Mills Rd 712 | Apartment For Sale,C5097655,for sale,Residential Apartment,7,20210129,,,"539,900",3,2,0,1200-1399,N,OwnedB53,None,699.35,"1230 Corner Unit With 3 Large Bedrooms, 1.1 Baths Convenient To Transit, Shopping &amp; Schools. Details Include, Sunken Lvg Rm, Stone Accent Walls, Laminate Floors, 18' Balcony W/ Northerly Views, 2 Elec F/P's, In-Suite Laundry &amp; Storage, Lrg Master With Walk-In Closet &amp; 2 Pcs Private Bath. This Unit Has 1 Undergrnd Prkg, &amp; Common Elements Include An Exercise Rm, Party Rm &amp; Visitor Parking. This Is A Quiet Family Oriented Building In A Great Location. Fridge, Stove, Dishwasher, Microwave Range Hood, Clothes Washer &amp; Dryer, 2 Electric Fireplaces, Window Coverings""",https://www.realmaster.com/en/toronto-on/1360-york-mills-rd/712-parkwoods-donalda-TRBC5097655?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"712 1360 York Mills Rd, Toronto, Ontario, M3A2A2"
48,2 Bellefair Ave 406 Ph3 | Apartment For Sale,E5109453,for sale,Residential Apartment,P3,20210209,,,"1,359,000",2,3,0,1200-1399,Nw,Stacked,Owned,1146.5,"Sophisticated, Vibrant And Relaxed. Located Directly Across From The Kew Gardens Provides Easy Access To The Boardwalk And Lake. This Revivification Of A Stately Church Property Makes For A Truly One-Of-A-Kind Offering. Open Concept Main Floor With Ensuite Laundry. Terrace Access On The First Floor With Gas Bbq Hookup. Terrace Access From Both Bedrooms On 2nd Floor. Generous Master Bedroom With 4 Piece Ensuite And Walk-In Closet. +350 Sf Of Terrace. 10 Ft. Ceilings, Floor To Ceiling Windows, Scavolini Custom Cabinetry, European Appliances By Aeg And Liebherr, Fitness Center, Party Room And Doggy Spa. One Car Parking And Storage Locker.""",https://www.realmaster.com/en/toronto-on/2-bellefair-ave/406-ph3-the-beaches-TRBE5109453?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"406 Ph3 2 Bellefair Ave, Toronto, Ontario, M4L3T8"
49,515 Kingbird Grve 370 | Townhouse For Sale,E5098160,for sale,Residential Townhouse,3,20210129,,,"650,000",3,3,1,1200-1399,N,Owned,Owned,448.69,"Amazing! Wonderful Opportunity To Own Less Than 2 Year Old End Unit Stacked Townhouse! Located In The Highly Sought Rouge Community Of Scarborough Approx. 130 Sq Ft Per Plan 3 Bedrooms Plus Den, 3 Baths, Private Rooftop Terrance With Gas Bbq Line. Close To Schools, Highways, Ttc, Rough Park &amp; Other Amenities. Stainless Steels Kitchen Appliances (Fridge, Stove, Dishwasher, B/I Microwave) Washer/Dryer.""",https://www.realmaster.com/en/toronto-on/515-kingbird-grve/370-rouge-e11-TRBE5098160?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"370 515 Kingbird Grve, Toronto, Ontario, M1B 0E4"
50,2287 Lake Shore Blvd W 1104 | Apartment For Sale,W5109380,for sale,Residential Apartment,13,20210209,,,"700,000",1,1,1,900-999,E,Owned513,Owned,939,"Situated In Mimico At The Grand Harbour Condos. This Stunning 1 Bedroom + Den Condo Is Surrounded By Breathtaking Trails &amp; Etobicoke Yacht Club. Just Imagine Enjoying Your Morning Coffee, And Watching The Sunrise Over Lake Ontario And The Cn Tower. Steps Away From Metro Grocery, Ttc, Lcbo, Humber Bay Park &amp; Dog Park. Parking Spot Is Close To Elevator. 24Hr Concierge/Security. Saltwater Indoor Pool, Sauna, Billiard Room, Guest Suites, Wine Cellar And More! All Utilities, Rogers Ignite And High-Speed Internet Included In Maintenance. Incl Fridge, Stove, B/I Micro, D/W, Washer &amp; Dryer, Elf, &amp; Window Coverings.""",https://www.realmaster.com/en/toronto-on/2287-lake-shore-blvd-w/1104-mimico-TRBW5109380?d=https://www.realmaster.com/en/for-sale/Toronto-ON?page=45,"1104 2287 Lake Shore Blvd W, Toronto, Ontario, M8V3Y1"
